,name,-,mapk,"mapk, mkk, mkkk",mkk,mkk_pp,mkkk,mkkk_p,mkp_mapk,"mkp_mapk, mkp_mkk, mkp_mkkk",mkp_mkk,mkp_mkkk,ras,ras_active,signal_active,acc,time,cm,type,y,history
0,dataset_mapk361_n2_inh0,0.071,1.0,1.0,0.844,0.258,1.0,0.606,0.828,0.193,0.632,0.648,0.0,0.632,1.0,0.358,8.381,"[[ 54   0   0   0   0   0   0   0   0   4   0   0   0   0]
 [ 40   3   0   0   0   0   0   0   0   4   0   0   0   0]
 [  4   0  33   0  11   0   0   0   0   2   0   0   0   0]
 [  6   0   0  27   4   0   0   0  12   0   0   0   0   0]
 [139   0   0   0   8   0   0   0   0   2   0   0   1   0]
 [ 36   0   0   0   1   7   0   0   0   4   0   0   0   0]
 [102   0   0   0   1   0  40   0   0   5   0   0   2   0]
 [104   0   0   0   0   0   0  96   0   0   0   0   0   0]
 [ 11   0   0   0   0   0   0   8  11   9  11   0   0   0]
 [ 52   0   0   5   6   0   0   1  16 103  16   0   0   0]
 [ 90   0   0   0   0   0   0  11  18  24  57   0   0   0]
 [ 28   0   0   0   0   0   8   0   0   2   0   0  12   0]
 [ 85   0   0   0   0   0  18   0   0   4   0   0  43   0]
 [  7   0   0   0   0   0   0   0   0   0   4   0  10  29]]",dtw_d,"['-' 'mapk, mkk, mkkk' 'mapk, mkk, mkkk' ... '-' '-' '-']","{'loss': [2.438274621963501, 2.1411843299865723, 1.4893856048583984, 1.2889041900634766, 1.0546307563781738, 1.21318519115448, 0.9350491166114807, 0.8345198631286621, 0.8575212359428406, 0.7586824297904968, 0.5572110414505005, 0.6314622163772583, 0.5424601435661316, 0.5972909331321716, 0.45452597737312317, 0.5318558812141418, 0.3984673321247101, 0.486333429813385, 0.5380212068557739, 0.4567427337169647, 0.5602434277534485, 0.5473504066467285, 0.44512704014778137, 0.40883874893188477, 0.6416122317314148, 0.33426743745803833, 0.5004370212554932, 0.4196816384792328, 0.4019818603992462, 0.3406212329864502, 0.2638998329639435, 0.33841413259506226, 0.31374242901802063, 0.40790826082229614, 0.28258848190307617, 0.2974937856197357, 0.22248314321041107, 0.2745319604873657, 0.3943164646625519, 0.28714779019355774, 0.33817318081855774, 0.36246252059936523, 0.3549307584762573, 0.20294496417045593, 0.24696621298789978, 0.22025363147258759, 0.2974444627761841, 0.32382941246032715, 0.2328348308801651, 0.3269558548927307, 0.243943452835083, 0.1735898107290268, 0.18027251958847046, 0.1785101443529129, 0.18050119280815125, 0.1239507794380188, 0.2261565625667572, 0.14917747676372528, 0.15106436610221863, 0.13811691105365753, 0.20384323596954346, 0.14269106090068817, 0.20586293935775757, 0.2177215814590454, 0.09118833392858505, 0.12091459333896637, 0.06816545128822327, 0.13525313138961792, 0.1311872899532318, 0.10205147415399551, 0.14637507498264313, 0.15684229135513306, 0.11708804219961166, 0.10166696459054947, 0.08660652488470078, 0.1244921088218689, 0.09662854671478271, 0.14333674311637878, 0.10952531546354294, 0.21074728667736053, 0.17493993043899536, 0.46089938282966614, 0.19461998343467712, 0.21063174307346344, 0.20914484560489655, 0.193340465426445, 0.2048739641904831, 0.20493502914905548, 0.16864997148513794, 0.20079098641872406, 0.12285672128200531, 0.09105949848890305, 0.07898091524839401, 0.1704491227865219, 0.09968417882919312, 0.14132246375083923, 0.07857891917228699, 0.0987938642501831, 0.08376730233430862, 0.05503074452280998, 0.1718207746744156, 0.02883382886648178, 0.12240582704544067, 0.04865950718522072, 0.05985428765416145, 0.056197263300418854, 0.07431580871343613, 0.07892560213804245, 0.056539107114076614, 0.25969675183296204, 0.20165593922138214, 0.06382545083761215, 0.053012434393167496, 0.15712657570838928, 0.12480002641677856, 0.02994312159717083, 0.1048283651471138, 0.10236391425132751, 0.06915273517370224, 0.08490493148565292, 0.08502370119094849, 0.09045946598052979, 0.08030815422534943, 0.0920138955116272, 0.25881263613700867, 0.0730113759636879, 0.0641079843044281, 0.4155937433242798, 0.1665715128183365, 0.10913319140672684, 0.18455737829208374, 0.10147856920957565, 0.14586499333381653, 0.05026263743638992, 0.19781659543514252, 0.09592298418283463, 0.23488610982894897, 0.15512219071388245, 0.08009812980890274, 0.20858384668827057, 0.03691877797245979, 0.1547420620918274, 0.1645175814628601, 0.19451025128364563, 0.2808608412742615, 0.24468983709812164, 0.15917988121509552, 0.05368344113230705, 0.11983383446931839, 0.06908337026834488, 0.10910706967115402, 0.1689477562904358, 0.06133149191737175, 0.12054317444562912, 0.2227327972650528, 0.20772060751914978, 0.060762375593185425, 0.16279055178165436, 0.2916148900985718, 0.39121782779693604, 0.17850296199321747, 0.1458541601896286, 0.20717227458953857, 0.1830248236656189, 0.08539982885122299, 0.113268181681633, 0.09687026590108871, 0.08328434824943542, 0.0379922054708004, 0.08877941966056824, 0.019560672342777252, 0.10886961221694946, 0.04425099492073059, 0.2247224599123001, 0.14026720821857452, 0.11071832478046417, 0.1386902630329132, 0.08259202539920807, 0.12053113430738449, 0.05873104929924011, 0.05622440576553345, 0.031126786023378372, 0.043238114565610886, 0.03895840048789978, 0.0975155457854271, 0.027258004993200302, 0.10485563427209854, 0.05517123267054558, 0.03136635944247246, 0.05268936604261398, 0.04051562771201134, 0.047131821513175964, 0.07278403639793396, 0.09119567275047302, 0.19335941970348358, 0.16017399728298187, 0.029143046587705612, 0.09768865257501602, 0.02073659934103489, 0.01777673326432705, 0.028659595176577568, 0.00964284036308527, 0.06486934423446655, 0.09978793561458588, 0.12171648442745209, 0.04365872964262962, 0.10046978294849396, 0.042409662157297134, 0.04367315024137497, 0.011815641075372696, 0.1182573139667511, 0.019152682274580002, 0.028323546051979065, 0.012956958264112473, 0.023722777143120766, 0.015224198810756207, 0.030193058773875237, 0.016687897965312004, 0.062026362866163254, 0.01328642200678587, 0.012851097621023655, 0.02372794970870018, 0.057698652148246765, 0.03787963092327118, 0.03904031589627266, 0.04576267674565315, 0.0969683974981308, 0.0474720299243927, 0.033864229917526245, 0.0187519621104002, 0.040592242032289505, 0.00544621841982007, 0.011300229467451572, 0.055566344410181046, 0.020299578085541725, 0.021223513409495354, 0.06552337110042572, 0.0191069096326828, 0.04557894170284271, 0.03645561635494232, 0.005009005311876535, 0.03615061566233635, 0.013987437821924686, 0.015374328009784222, 0.01312805525958538, 0.027443930506706238, 0.01800002157688141, 0.015024102292954922, 0.011247565038502216, 0.011389552615582943, 0.02897307090461254, 0.018256807699799538, 0.008773486129939556, 0.03239787742495537, 0.021122727543115616, 0.005866628605872393, 0.010910474695265293, 0.006287888623774052, 0.05177190899848938, 0.004288262687623501, 0.024487389251589775, 0.014772620983421803, 0.02840767428278923, 0.05541185289621353, 0.03839131444692612, 0.02079600840806961, 0.006279937457293272, 0.03291579708456993, 0.29477283358573914, 0.021896425634622574, 0.3557509481906891, 0.09862970560789108, 0.20526090264320374, 0.09402944147586823, 0.15272735059261322, 0.09480823576450348, 0.09948302060365677, 0.05655156821012497, 0.06670089811086655, 0.07728131115436554, 0.15098662674427032, 0.21501408517360687, 0.10873661190271378, 0.40498852729797363, 0.28283005952835083, 0.48294055461883545, 0.1915379762649536, 0.12682072818279266, 0.3434819281101227, 0.044451646506786346, 0.2075263112783432, 0.11002214252948761, 0.11740522086620331, 0.08512528240680695, 0.05559106543660164, 0.16120201349258423, 0.1300368458032608, 0.2313571274280548, 0.05323636159300804, 0.09881166368722916], 'accuracy': [0.22033898532390594, 0.32203391194343567, 0.508474588394165, 0.5593220591545105, 0.6610169410705566, 0.508474588394165, 0.6779661178588867, 0.6440678238868713, 0.7288135886192322, 0.7627118825912476, 0.8644067645072937, 0.7288135886192322, 0.7966101765632629, 0.7796609997749329, 0.8644067645072937, 0.7966101765632629, 0.9152542352676392, 0.8474576473236084, 0.8135592937469482, 0.8305084705352783, 0.7457627058029175, 0.8474576473236084, 0.8644067645072937, 0.7966101765632629, 0.7796609997749329, 0.8983050584793091, 0.7966101765632629, 0.8305084705352783, 0.8305084705352783, 0.8644067645072937, 0.8813559412956238, 0.8644067645072937, 0.8305084705352783, 0.8474576473236084, 0.9152542352676392, 0.9661017060279846, 0.9152542352676392, 0.8983050584793091, 0.8474576473236084, 0.8983050584793091, 0.8813559412956238, 0.8644067645072937, 0.8135592937469482, 0.9322034120559692, 0.8813559412956238, 0.9491525292396545, 0.8983050584793091, 0.8983050584793091, 0.9322034120559692, 0.8644067645072937, 0.8983050584793091, 0.9152542352676392, 0.9491525292396545, 0.9322034120559692, 0.9491525292396545, 0.9661017060279846, 0.9322034120559692, 0.9661017060279846, 0.9830508232116699, 0.9491525292396545, 0.9322034120559692, 0.9830508232116699, 0.9491525292396545, 0.8813559412956238, 1.0, 0.9661017060279846, 1.0, 0.9491525292396545, 0.9661017060279846, 0.9830508232116699, 0.9322034120559692, 0.9322034120559692, 0.9661017060279846, 0.9661017060279846, 0.9830508232116699, 0.9830508232116699, 0.9661017060279846, 0.9322034120559692, 0.9491525292396545, 0.9661017060279846, 0.9152542352676392, 0.8644067645072937, 0.8983050584793091, 0.9322034120559692, 0.8983050584793091, 0.9322034120559692, 0.9152542352676392, 0.8813559412956238, 0.9322034120559692, 0.9322034120559692, 0.9661017060279846, 0.9830508232116699, 1.0, 0.9491525292396545, 0.9661017060279846, 0.9661017060279846, 0.9830508232116699, 0.9491525292396545, 0.9830508232116699, 0.9830508232116699, 0.9322034120559692, 1.0, 0.9491525292396545, 0.9830508232116699, 1.0, 0.9830508232116699, 0.9830508232116699, 0.9661017060279846, 0.9830508232116699, 0.9491525292396545, 0.9152542352676392, 1.0, 0.9830508232116699, 0.9491525292396545, 0.9491525292396545, 1.0, 0.9491525292396545, 0.9322034120559692, 0.9830508232116699, 0.9830508232116699, 0.9661017060279846, 0.9661017060279846, 0.9830508232116699, 0.9830508232116699, 0.9322034120559692, 0.9830508232116699, 0.9830508232116699, 0.9152542352676392, 0.9152542352676392, 0.9491525292396545, 0.9322034120559692, 0.9830508232116699, 0.9491525292396545, 1.0, 0.9661017060279846, 0.9661017060279846, 0.9152542352676392, 0.9491525292396545, 0.9661017060279846, 0.9152542352676392, 1.0, 0.9322034120559692, 0.9322034120559692, 0.9661017060279846, 0.9152542352676392, 0.9152542352676392, 0.9322034120559692, 1.0, 0.9491525292396545, 0.9830508232116699, 0.9830508232116699, 0.9491525292396545, 0.9661017060279846, 0.9661017060279846, 0.9152542352676392, 0.9152542352676392, 0.9661017060279846, 0.9661017060279846, 0.9152542352676392, 0.8813559412956238, 0.9322034120559692, 0.9152542352676392, 0.9322034120559692, 0.9322034120559692, 0.9830508232116699, 0.9491525292396545, 0.9830508232116699, 0.9830508232116699, 1.0, 0.9661017060279846, 1.0, 0.9491525292396545, 1.0, 0.9152542352676392, 0.9830508232116699, 0.9661017060279846, 0.9322034120559692, 0.9830508232116699, 0.9661017060279846, 0.9830508232116699, 0.9830508232116699, 1.0, 0.9830508232116699, 1.0, 0.9830508232116699, 1.0, 0.9661017060279846, 0.9830508232116699, 1.0, 0.9830508232116699, 1.0, 0.9830508232116699, 0.9830508232116699, 0.9491525292396545, 0.9491525292396545, 0.9491525292396545, 1.0, 0.9661017060279846, 1.0, 1.0, 0.9830508232116699, 1.0, 0.9661017060279846, 0.9661017060279846, 0.9661017060279846, 1.0, 0.9491525292396545, 1.0, 0.9830508232116699, 1.0, 0.9322034120559692, 1.0, 1.0, 1.0, 0.9830508232116699, 1.0, 1.0, 1.0, 0.9830508232116699, 1.0, 1.0, 0.9830508232116699, 0.9830508232116699, 0.9830508232116699, 0.9830508232116699, 0.9830508232116699, 0.9491525292396545, 0.9661017060279846, 1.0, 1.0, 0.9830508232116699, 1.0, 1.0, 0.9830508232116699, 1.0, 1.0, 0.9661017060279846, 1.0, 0.9830508232116699, 0.9830508232116699, 1.0, 0.9830508232116699, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9830508232116699, 1.0, 1.0, 0.9830508232116699, 0.9830508232116699, 1.0, 1.0, 1.0, 0.9661017060279846, 1.0, 0.9830508232116699, 1.0, 1.0, 0.9830508232116699, 0.9830508232116699, 1.0, 1.0, 0.9830508232116699, 0.9491525292396545, 1.0, 0.8983050584793091, 0.9830508232116699, 0.8983050584793091, 0.9661017060279846, 0.9491525292396545, 0.9830508232116699, 0.9661017060279846, 0.9830508232116699, 1.0, 0.9830508232116699, 0.9322034120559692, 0.9152542352676392, 0.9661017060279846, 0.8305084705352783, 0.8813559412956238, 0.8644067645072937, 0.9491525292396545, 0.9661017060279846, 0.8474576473236084, 1.0, 0.9491525292396545, 0.9830508232116699, 0.9491525292396545, 0.9830508232116699, 0.9661017060279846, 0.9491525292396545, 0.9830508232116699, 0.9491525292396545, 0.9830508232116699, 0.9830508232116699]}"
