,name,-,mapk,"mapk, mkk, mkkk",mkk,mkk_pp,mkkk,mkkk_p,mkp_mapk,"mkp_mapk, mkp_mkk, mkp_mkkk",mkp_mkk,mkp_mkkk,ras,ras_active,signal_active,acc,time,cm,type,history
0,dataset_mapk361_n100,0.17,0.872,0.521,0.736,0.871,0.79,1.0,0.867,0.646,0.884,0.961,1.0,0.653,1.0,0.772,407.829,"[[ 38   3  16   0   6   0   0  17   1   8   2   0  25   0]
 [  4  75  14   0   0   0   0   0   0   0   0   0   4   0]
 [  0   1  76  14   5   1   0   0   0   0   0   0   1   0]
 [  3   0   6  78   5   0   0   2   1   1   1   0   1   0]
 [ 10   0   3   0 276   1   0   2   0   5   0   0   3   0]
 [  4   1   2   0   2  83   0   2   0   2   1   0   0   0]
 [ 73   1   4   0   5   4 140   2   1   1   4   0  65   0]
 [ 10   1   2   6   1   4   0 360   5   6   0   0   5   0]
 [  2   0   2   0   0   0   0   2  84   6   2   0   1   0]
 [ 22   2  11   4   5   1   0   7  13 321   2   0   8   0]
 [ 31   2   7   3   4   0   0  13  24   9 294   0  13   0]
 [  4   0   1   1   5   0   0   3   1   2   0  72  11   0]
 [ 22   0   2   0   3   2   0   4   0   2   0   0 265   0]
 [  0   0   0   0   0   9   0   1   0   0   0   0   4  86]]",dtw_d,"{'loss': [1.0528504848480225, 0.732722818851471, 0.6721312403678894, 0.6207377910614014, 0.5770383477210999, 0.5284463167190552, 0.5928516983985901, 0.5653688907623291, 0.51002037525177, 0.4900628626346588, 0.4804791510105133, 0.47305595874786377, 0.45754703879356384, 0.4607904255390167, 0.49095994234085083, 0.4742501974105835, 0.45324236154556274, 0.42539623379707336, 0.43618184328079224, 0.414765328168869, 0.4331795573234558, 0.4327201843261719, 0.41340363025665283, 0.4113696813583374, 0.4246406555175781, 0.40802550315856934, 0.41266191005706787, 0.41788363456726074, 0.3953288495540619, 0.41530752182006836, 0.40602967143058777, 0.38637784123420715, 0.388924777507782, 0.38870272040367126, 0.3884405791759491, 0.3864571750164032, 0.3763880133628845, 0.38440942764282227, 0.37201839685440063, 0.3526868224143982, 0.37126147747039795, 0.3837808072566986, 0.38405025005340576, 0.37485894560813904, 0.3691902756690979, 0.35670801997184753, 0.3440236747264862, 0.35521847009658813, 0.35573291778564453, 0.33367955684661865, 0.3572067618370056, 0.3773747682571411, 0.3554561138153076, 0.3350166082382202, 0.33530884981155396, 0.33396458625793457, 0.33551931381225586, 0.3325238525867462, 0.3299393355846405, 0.32211852073669434, 0.328332781791687, 0.3384498655796051, 0.31552553176879883, 0.3225265443325043, 0.3271523118019104, 0.3118925392627716, 0.32991018891334534, 0.3136383891105652, 0.3108983039855957, 0.3228878974914551, 0.3197999596595764, 0.3208296000957489, 0.28686052560806274, 0.3144092559814453, 0.2946886122226715, 0.2898629903793335, 0.3044480085372925, 0.29085415601730347, 0.2902991771697998, 0.2934289574623108, 0.29961493611335754, 0.282166987657547, 0.2824002206325531, 0.29144254326820374, 0.2845471501350403, 0.26921388506889343, 0.2940787374973297, 0.27407723665237427, 0.27375543117523193, 0.2742708623409271, 0.2749015986919403, 0.2692398428916931, 0.28838250041007996, 0.2665627598762512, 0.25706741213798523, 0.2748524248600006, 0.2651081085205078, 0.2532883882522583, 0.2549450993537903, 0.24979951977729797, 0.23415185511112213, 0.23950107395648956, 0.2510392963886261, 0.24308019876480103, 0.24570991098880768, 0.24854359030723572, 0.2395116090774536, 0.21718378365039825, 0.23695574700832367, 0.24118882417678833, 0.23901863396167755, 0.2018631249666214, 0.22268325090408325, 0.2114463597536087, 0.19667252898216248, 0.2277868241071701, 0.21244589984416962, 0.22726531326770782, 0.21600009500980377, 0.2124437689781189, 0.2126142531633377, 0.18240337073802948, 0.2013489156961441, 0.18587248027324677, 0.1944200098514557, 0.1855301558971405, 0.1796588897705078, 0.19821155071258545, 0.16047370433807373, 0.16549301147460938, 0.16325613856315613, 0.168242409825325, 0.17380784451961517, 0.1669817715883255, 0.18680012226104736, 0.15348400175571442, 0.1437568962574005, 0.139227032661438, 0.1520231068134308, 0.1703583300113678, 0.14005406200885773, 0.1365898996591568, 0.13530750572681427, 0.11840914934873581, 0.15248365700244904, 0.14261753857135773, 0.13033251464366913, 0.13228291273117065, 0.1075601577758789, 0.12085642665624619, 0.11818073689937592, 0.11106666177511215, 0.11626364290714264, 0.09620154649019241, 0.08832806348800659, 0.10844068229198456, 0.11228571087121964, 0.1320970356464386, 0.10226711630821228, 0.1018625944852829, 0.11606376618146896, 0.09633650630712509, 0.0949614867568016, 0.08306146413087845, 0.07478611916303635, 0.08925863355398178, 0.07999918609857559, 0.06778484582901001, 0.06818493455648422, 0.07704458385705948, 0.07095465064048767, 0.1032976359128952, 0.06303055584430695, 0.09608098119497299, 0.05857504531741142, 0.09319532662630081, 0.05514194816350937, 0.05383967608213425, 0.04731716960668564, 0.054508697241544724, 0.0897899866104126, 0.09648541361093521, 0.10219445079565048, 0.05857786908745766, 0.05383427068591118, 0.05545574799180031, 0.04297729581594467, 0.04517131298780441, 0.05068337544798851, 0.04881225526332855, 0.05583777278661728, 0.04959408938884735, 0.10409396886825562, 0.047294631600379944, 0.04846524819731712, 0.053406570106744766, 0.050806403160095215, 0.06335900723934174, 0.048684440553188324, 0.05625016614794731, 0.061423368752002716, 0.07361869513988495, 0.03811687231063843, 0.04170883819460869, 0.04272490367293358, 0.02513592317700386, 0.02166719175875187, 0.04111514985561371, 0.03600374981760979, 0.05898874253034592, 0.0550101213157177, 0.04348187893629074, 0.06521296501159668, 0.06078813225030899, 0.050494857132434845, 0.04369249567389488, 0.03669793903827667, 0.03763487935066223, 0.02730005979537964, 0.03519744798541069, 0.04899562522768974, 0.0313526913523674, 0.0990847572684288, 0.062359534204006195, 0.024392029270529747, 0.028643950819969177, 0.019535353407263756, 0.028994783759117126, 0.05142180249094963, 0.041280705481767654, 0.036777909845113754, 0.02469397336244583, 0.054617322981357574, 0.030629988759756088, 0.024773946031928062, 0.021169142797589302, 0.03311638534069061, 0.034589190036058426, 0.013479978777468204, 0.038529183715581894, 0.04029456153512001, 0.039979465305805206, 0.022258730605244637, 0.024509457871317863, 0.036359697580337524, 0.05604790523648262, 0.029078545048832893, 0.010020686313509941, 0.04450920969247818, 0.02968975342810154, 0.009985645301640034, 0.005647375714033842, 0.009565608575940132, 0.017800528556108475, 0.0208036657422781, 0.034047409892082214, 0.022314803674817085, 0.06127658858895302, 0.036953773349523544, 0.024915846064686775, 0.03363503888249397, 0.025171887129545212, 0.02157016471028328, 0.03769860416650772, 0.0769193097949028, 0.022656505927443504, 0.008282552473247051, 0.010942022316157818, 0.011256217025220394, 0.032282862812280655, 0.05568636581301689, 0.02493605576455593, 0.07511413842439651, 0.03618796914815903, 0.022127250209450722, 0.014724296517670155, 0.04141373559832573, 0.012097407132387161, 0.028566239401698112, 0.010855741798877716, 0.013628394342958927, 0.013839433901011944, 0.01553135085850954, 0.06571484357118607, 0.021213717758655548, 0.016681568697094917, 0.020634662359952927, 0.019073909148573875, 0.0145057188346982, 0.024171555414795876, 0.021738963201642036, 0.02129482477903366, 0.02195046842098236, 0.08390767872333527, 0.041633736342191696, 0.022239431738853455, 0.02489597350358963, 0.019747961312532425, 0.010206091217696667, 0.0077691227197647095, 0.020511139184236526, 0.027289124205708504, 0.01128143910318613, 0.005070901941508055, 0.0034475086722522974, 0.06549838930368423, 0.02842548117041588, 0.017290165647864342, 0.006597005296498537, 0.005432657431811094, 0.013700655661523342, 0.012503263540565968, 0.019814711064100266, 0.0374901182949543, 0.038620561361312866, 0.015188095159828663, 0.017174333333969116, 0.019431602209806442, 0.03357069194316864, 0.01915687695145607, 0.019124997779726982, 0.017801010981202126, 0.010633200407028198, 0.03313731774687767, 0.020575013011693954, 0.023590048775076866, 0.004269780125468969, 0.0060380189679563046, 0.01882510632276535, 0.045211829245090485, 0.07348792999982834, 0.015443234704434872, 0.005474569741636515, 0.012325379997491837, 0.009835652075707912, 0.01752217672765255, 0.006020260974764824, 0.00795530155301094, 0.021705444902181625, 0.019124073907732964, 0.03531457856297493, 0.02795228734612465, 0.03267551586031914, 0.018540851771831512, 0.010548158548772335, 0.010098500177264214, 0.012522073462605476, 0.013649982400238514, 0.01773122325539589, 0.009224182926118374, 0.032757483422756195, 0.020408600568771362, 0.018147330731153488, 0.013312108814716339, 0.045395828783512115, 0.030244363471865654, 0.00715232128277421, 0.018987318500876427, 0.014609095640480518, 0.02538374252617359, 0.019456647336483, 0.03140100836753845, 0.06172453612089157, 0.013998759910464287, 0.007245703134685755, 0.004879327490925789, 0.004442425444722176, 0.023066597059369087, 0.017581850290298462, 0.01718130148947239, 0.014305784367024899, 0.03693211078643799, 0.02635057084262371, 0.005895023699849844, 0.0048688179813325405, 0.01563059166073799, 0.010167689993977547, 0.012507928535342216, 0.011629189364612103, 0.004652494564652443, 0.01729850471019745, 0.014543197117745876, 0.008032246492803097, 0.007830006070435047, 0.011128680780529976, 0.012359580025076866, 0.014418208040297031, 0.01288251020014286, 0.011500610038638115, 0.017709996551275253, 0.053673285990953445, 0.020817719399929047, 0.008702514693140984, 0.006670599337667227, 0.008988442830741405, 0.01339960191398859, 0.006645044777542353, 0.0026749703101813793, 0.0033947876654565334, 0.0287995133548975, 0.03523906320333481, 0.009101823903620243, 0.008231420069932938, 0.023446746170520782, 0.03231547027826309, 0.0037929625250399113, 0.006146885454654694, 0.015897881239652634, 0.02903788536787033, 0.022709470242261887, 0.01696983352303505, 0.0030955192632973194, 0.0035894522443413734, 0.01772916689515114, 0.010562081821262836, 0.026480838656425476, 0.009204456582665443, 0.010260416194796562, 0.027401044964790344, 0.013205794617533684, 0.021229619160294533, 0.016635799780488014, 0.0036715117748826742, 0.0037925310898572206, 0.0018766016000881791, 0.04075183719396591, 0.004340739920735359, 0.0015634899027645588, 0.001882643555290997, 0.0035384604707360268, 0.0160879734903574, 0.024231966584920883, 0.009002137929201126, 0.0036193958949297667, 0.020086005330085754, 0.010337702929973602, 0.007381712552160025, 0.008850590325891972, 0.014433218166232109, 0.007556030992418528, 0.009608224034309387, 0.04031664878129959, 0.018484139814972878, 0.012618795968592167, 0.005533965770155191, 0.012290732003748417, 0.004196997731924057, 0.004679813049733639, 0.001607449958100915, 0.0043565682135522366, 0.03359537199139595, 0.03782350942492485, 0.006857933942228556, 0.011448169127106667, 0.007522547617554665, 0.0035299398005008698, 0.009917091578245163, 0.02260628528892994, 0.019371764734387398, 0.016555121168494225, 0.019954774528741837, 0.007858417928218842, 0.01091256644576788, 0.00881952978670597, 0.0018749844748526812, 0.0019269401673227549, 0.022330649197101593, 0.013698062859475613, 0.02232767641544342, 0.007397907320410013, 0.011876828968524933, 0.019001604989171028, 0.0029674202669411898, 0.004062420688569546, 0.02304193563759327, 0.013895750977098942, 0.008436059579253197, 0.01623021997511387, 0.02467293106019497, 0.02800120785832405, 0.005274275783449411, 0.0075462288223207, 0.0026403586380183697, 0.0010236292146146297, 0.0009155879379250109, 0.004072823096066713, 0.001700604916550219, 0.028908133506774902, 0.004779847804456949, 0.009113560430705547, 0.008214063942432404, 0.03748480975627899, 0.014762273989617825, 0.009661039337515831, 0.00627014460042119, 0.004658060148358345, 0.00801418162882328, 0.012530529871582985, 0.004499688744544983, 0.013978579081594944], 'accuracy': [0.6535677313804626, 0.7638745307922363, 0.78352290391922, 0.8069631457328796, 0.8204067349433899, 0.8297138810157776, 0.81041020154953, 0.8304033279418945, 0.8383315801620483, 0.8390210270881653, 0.847638726234436, 0.8517752289772034, 0.8534988164901733, 0.8576353192329407, 0.8386763334274292, 0.8472940325737, 0.8583247065544128, 0.8614270687103271, 0.8586694002151489, 0.8676318526268005, 0.8631506562232971, 0.8634953498840332, 0.8652188777923584, 0.8707342147827148, 0.8700448274612427, 0.8693553805351257, 0.8655635714530945, 0.8648741841316223, 0.875215470790863, 0.8665977120399475, 0.8662530183792114, 0.8724578022956848, 0.8748707175254822, 0.8738366365432739, 0.875215470790863, 0.872113049030304, 0.8814201951026917, 0.8790072202682495, 0.8824543356895447, 0.8824543356895447, 0.8807308077812195, 0.8759048581123352, 0.875215470790863, 0.8796966671943665, 0.8817648887634277, 0.8852120041847229, 0.8859013915061951, 0.8838331699371338, 0.8800413608551025, 0.8886590600013733, 0.8790072202682495, 0.872113049030304, 0.8883143663406372, 0.884522557258606, 0.8879696726799011, 0.8924508690834045, 0.8859013915061951, 0.8890038132667542, 0.897966206073761, 0.8945191502571106, 0.8965873718261719, 0.8890038132667542, 0.8952085375785828, 0.8879696726799011, 0.8879696726799011, 0.897966206073761, 0.8900378942489624, 0.8965873718261719, 0.8983108997344971, 0.8907273411750793, 0.8952085375785828, 0.8896932005882263, 0.9048603773117065, 0.8955532312393188, 0.9034815430641174, 0.900034487247467, 0.8976215124130249, 0.896932065486908, 0.9014133214950562, 0.8996897339820862, 0.8958979845046997, 0.9096863269805908, 0.9089968800544739, 0.9021027088165283, 0.900034487247467, 0.9083074927330017, 0.9034815430641174, 0.9031368494033813, 0.9096863269805908, 0.9096863269805908, 0.9072733521461487, 0.9041709899902344, 0.9069286584854126, 0.9117545485496521, 0.9127886891365051, 0.9062392115592957, 0.9089968800544739, 0.9169251918792725, 0.9138228297233582, 0.9200275540351868, 0.9220958352088928, 0.9196828603744507, 0.9141675233840942, 0.9193381667137146, 0.9134781360626221, 0.9141675233840942, 0.9196828603744507, 0.9210616946220398, 0.9172698855400085, 0.9131333827972412, 0.9189934730529785, 0.9331265091896057, 0.9255428910255432, 0.9279558658599854, 0.9317476749420166, 0.9220958352088928, 0.9276111721992493, 0.9241640567779541, 0.9207170009613037, 0.9283005595207214, 0.9224405288696289, 0.935194730758667, 0.9317476749420166, 0.9341606497764587, 0.9307135343551636, 0.9389865398406982, 0.9382971525192261, 0.9324370622634888, 0.9431230425834656, 0.9451913237571716, 0.9427783489227295, 0.9386418461799622, 0.93795245885849, 0.9400206804275513, 0.9338158965110779, 0.948638379573822, 0.9531196355819702, 0.950361967086792, 0.9431230425834656, 0.9420889616012573, 0.9510513544082642, 0.9527748823165894, 0.9593243598937988, 0.9589796662330627, 0.9458807110786438, 0.9431230425834656, 0.9579455256462097, 0.9551878571510315, 0.9638055562973022, 0.9572561383247375, 0.9586349725723267, 0.9593243598937988, 0.9572561383247375, 0.9696656465530396, 0.9696656465530396, 0.9634608626365662, 0.9596690535545349, 0.9541537165641785, 0.9669079780578613, 0.9651843905448914, 0.9579455256462097, 0.9706997871398926, 0.9682868123054504, 0.9700103402137756, 0.9727680087089539, 0.9693209528923035, 0.9734574556350708, 0.9793174862861633, 0.976215124130249, 0.9731127023696899, 0.9793174862861633, 0.9641503095626831, 0.9779386520385742, 0.9724233150482178, 0.9820751547813416, 0.9665632247924805, 0.9800068736076355, 0.9806963205337524, 0.9837986826896667, 0.9872457981109619, 0.9700103402137756, 0.9686315059661865, 0.9675973653793335, 0.9824198484420776, 0.9827645421028137, 0.9793174862861633, 0.9879351854324341, 0.986556351184845, 0.9844881296157837, 0.9844881296157837, 0.9810410141944885, 0.9848328232765198, 0.9682868123054504, 0.9837986826896667, 0.986556351184845, 0.9837986826896667, 0.9800068736076355, 0.9779386520385742, 0.9851775169372559, 0.9817304611206055, 0.9800068736076355, 0.9713891744613647, 0.9872457981109619, 0.9858669638633728, 0.9893140196800232, 0.9913823008537292, 0.9948293566703796, 0.986556351184845, 0.9889693260192871, 0.9817304611206055, 0.9841433763504028, 0.9858669638633728, 0.9817304611206055, 0.9806963205337524, 0.9848328232765198, 0.986556351184845, 0.986901044845581, 0.988624632358551, 0.9913823008537292, 0.9910375475883484, 0.9841433763504028, 0.9879351854324341, 0.9682868123054504, 0.9772492051124573, 0.9931058287620544, 0.9910375475883484, 0.9944846630096436, 0.9906928539276123, 0.9855222105979919, 0.9851775169372559, 0.986556351184845, 0.9920716881752014, 0.9831092953681946, 0.9889693260192871, 0.9913823008537292, 0.9920716881752014, 0.9900034666061401, 0.987590491771698, 0.9965528845787048, 0.988624632358551, 0.9879351854324341, 0.9872457981109619, 0.9937952160835266, 0.9903481602668762, 0.9896587133407593, 0.9848328232765198, 0.9910375475883484, 0.9982764720916748, 0.9820751547813416, 0.9903481602668762, 0.9972423315048218, 0.998965859413147, 0.9982764720916748, 0.9944846630096436, 0.9931058287620544, 0.9906928539276123, 0.9951740503311157, 0.9793174862861633, 0.987590491771698, 0.9910375475883484, 0.9900034666061401, 0.9920716881752014, 0.9941399693489075, 0.988624632358551, 0.9775939583778381, 0.9934505224227905, 0.998965859413147, 0.9965528845787048, 0.9972423315048218, 0.9882798790931702, 0.9793174862861633, 0.9910375475883484, 0.974491536617279, 0.9889693260192871, 0.9900034666061401, 0.9944846630096436, 0.987590491771698, 0.9958634972572327, 0.9900034666061401, 0.9965528845787048, 0.9944846630096436, 0.9965528845787048, 0.9944846630096436, 0.9810410141944885, 0.9927611351013184, 0.9931058287620544, 0.9941399693489075, 0.9941399693489075, 0.9955188035964966, 0.9913823008537292, 0.9917269945144653, 0.9924163818359375, 0.9927611351013184, 0.9775939583778381, 0.9862116575241089, 0.9913823008537292, 0.9920716881752014, 0.9944846630096436, 0.9955188035964966, 0.9972423315048218, 0.9920716881752014, 0.9910375475883484, 0.9968976378440857, 0.9986211657524109, 0.9993105530738831, 0.9775939583778381, 0.9906928539276123, 0.9951740503311157, 0.9972423315048218, 0.9993105530738831, 0.9948293566703796, 0.9955188035964966, 0.9917269945144653, 0.9879351854324341, 0.988624632358551, 0.9944846630096436, 0.9934505224227905, 0.9931058287620544, 0.9906928539276123, 0.9941399693489075, 0.9944846630096436, 0.9944846630096436, 0.9962081909179688, 0.9893140196800232, 0.9920716881752014, 0.9924163818359375, 0.998965859413147, 0.9975870251655579, 0.9951740503311157, 0.9855222105979919, 0.9806963205337524, 0.9948293566703796, 0.9986211657524109, 0.9965528845787048, 0.997931718826294, 0.9968976378440857, 0.9986211657524109, 0.997931718826294, 0.9917269945144653, 0.9941399693489075, 0.9879351854324341, 0.9903481602668762, 0.9896587133407593, 0.9944846630096436, 0.9972423315048218, 0.9965528845787048, 0.9962081909179688, 0.9965528845787048, 0.9937952160835266, 0.9968976378440857, 0.9910375475883484, 0.9941399693489075, 0.9951740503311157, 0.9955188035964966, 0.9872457981109619, 0.9917269945144653, 0.9975870251655579, 0.9924163818359375, 0.9951740503311157, 0.9900034666061401, 0.9937952160835266, 0.9951740503311157, 0.9824198484420776, 0.9962081909179688, 0.9975870251655579, 0.9982764720916748, 0.9993105530738831, 0.9944846630096436, 0.9937952160835266, 0.9944846630096436, 0.9951740503311157, 0.9896587133407593, 0.9906928539276123, 0.9986211657524109, 0.9986211657524109, 0.9941399693489075, 0.9958634972572327, 0.9958634972572327, 0.9955188035964966, 0.9982764720916748, 0.9951740503311157, 0.9955188035964966, 0.9975870251655579, 0.9968976378440857, 0.9958634972572327, 0.9968976378440857, 0.9958634972572327, 0.9958634972572327, 0.9965528845787048, 0.9937952160835266, 0.9810410141944885, 0.9937952160835266, 0.9968976378440857, 0.997931718826294, 0.9968976378440857, 0.9951740503311157, 0.9982764720916748, 0.9993105530738831, 0.998965859413147, 0.9927611351013184, 0.9879351854324341, 0.9962081909179688, 0.9975870251655579, 0.9927611351013184, 0.9896587133407593, 0.998965859413147, 0.9975870251655579, 0.9948293566703796, 0.9924163818359375, 0.9934505224227905, 0.9941399693489075, 0.9986211657524109, 0.9986211657524109, 0.9951740503311157, 0.9962081909179688, 0.9900034666061401, 0.9968976378440857, 0.9972423315048218, 0.9910375475883484, 0.9951740503311157, 0.9937952160835266, 0.9951740503311157, 0.998965859413147, 0.9986211657524109, 0.9993105530738831, 0.9889693260192871, 0.998965859413147, 0.9996553063392639, 0.9993105530738831, 0.998965859413147, 0.9937952160835266, 0.9934505224227905, 0.9962081909179688, 0.998965859413147, 0.9934505224227905, 0.9968976378440857, 0.9972423315048218, 0.9972423315048218, 0.9958634972572327, 0.9972423315048218, 0.9951740503311157, 0.986901044845581, 0.9934505224227905, 0.9958634972572327, 0.9975870251655579, 0.9962081909179688, 0.9986211657524109, 0.9986211657524109, 0.9996553063392639, 0.9986211657524109, 0.9903481602668762, 0.986556351184845, 0.9972423315048218, 0.9972423315048218, 0.9982764720916748, 0.998965859413147, 0.9968976378440857, 0.9927611351013184, 0.9924163818359375, 0.9941399693489075, 0.9927611351013184, 0.9972423315048218, 0.9951740503311157, 0.9962081909179688, 0.9996553063392639, 0.9993105530738831, 0.9937952160835266, 0.9968976378440857, 0.9941399693489075, 0.9986211657524109, 0.9962081909179688, 0.9944846630096436, 0.9993105530738831, 0.998965859413147, 0.9934505224227905, 0.9958634972572327, 0.9975870251655579, 0.9944846630096436, 0.9931058287620544, 0.9920716881752014, 0.9986211657524109, 0.9982764720916748, 0.9993105530738831, 1.0, 1.0, 0.998965859413147, 0.9993105530738831, 0.9900034666061401, 0.9982764720916748, 0.9975870251655579, 0.9962081909179688, 0.986901044845581, 0.9955188035964966, 0.9968976378440857, 0.997931718826294, 0.9982764720916748, 0.9962081909179688, 0.9955188035964966, 0.9986211657524109, 0.9962081909179688]}"
