,name,-,mapk,"mapk, mkk, mkkk",mkk,mkk_pp,mkkk,mkkk_p,mkp_mapk,"mkp_mapk, mkp_mkk, mkp_mkkk",mkp_mkk,mkp_mkkk,ras,ras_active,signal_active,acc,time,cm,type,y
0,mapk361_n25_inh0,0.208,0.955,0.538,0.95,0.773,0.667,0.753,0.856,1.0,0.802,0.814,1.0,0.652,1.0,0.782,3.168,"[[ 5  0  0  0  0  0  4  6  0  7  5  0  1  0]
 [ 0 21  0  0  1  0  0  0  0  1  1  0  1  0]
 [ 4  1  7  0  1  4  0  0  0  0  1  0  6  0]
 [ 1  0  0 19  0  0  1  0  0  0  1  0  2  0]
 [ 3  0  0  1 58  0  2  1  0  5  5  0  0  0]
 [ 0  0  6  0  0  8  0  1  0  0  0  0 10  0]
 [ 2  0  0  0 10  0 55  2  0  3  1  0  2  0]
 [ 3  0  0  0  1  0  2 89  0  2  1  0  2  0]
 [ 0  0  0  0  0  0  0  1 17  3  4  0  0  0]
 [ 3  0  0  0  1  0  0  1  0 93  2  0  0  0]
 [ 0  0  0  0  1  0  1  0  0  2 96  0  0  0]
 [ 0  0  0  0  0  0  1  0  0  0  0 17  7  0]
 [ 3  0  0  0  2  0  7  2  0  0  1  0 60  0]
 [ 0  0  0  0  0  0  0  1  0  0  0  0  1 23]]",rocket,"['-' 'mkp_mkkk' 'mkkk' 'mkkk' '-' 'ras_active' '-' 'mkkk'
 'mapk, mkk, mkkk' '-' 'mkk_pp' '-' 'ras_active' 'mkkk' 'mapk, mkk, mkkk'
 'mapk, mkk, mkkk' 'mapk, mkk, mkkk' 'mapk' 'ras_active' 'mkkk_p'
 'mapk, mkk, mkkk' 'ras_active' 'ras_active' 'mapk, mkk, mkkk'
 'ras_active' 'mapk, mkk, mkkk' 'mkp_mapk, mkp_mkk, mkp_mkkk'
 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mapk' 'mkp_mkk'
 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mkkk'
 'mkp_mkk' 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mapk, mkp_mkk, mkp_mkkk'
 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mkkk' 'mkp_mapk, mkp_mkk, mkp_mkkk'
 'mkp_mkk' 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mapk, mkp_mkk, mkp_mkkk'
 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mkkk' 'mkp_mapk, mkp_mkk, mkp_mkkk'
 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mkkk'
 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mapk, mkp_mkk, mkp_mkkk'
 'mkp_mapk, mkp_mkk, mkp_mkkk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkk_pp' 'mkp_mapk'
 'mkp_mapk' '-' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mkkk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'ras_active' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mkk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkkk_p'
 'ras_active' '-' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mkk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkkk_p' '-' 'mkp_mapk' 'mkp_mapk'
 'mkp_mapk' 'mkp_mapk' 'mkp_mapk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mapk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' '-' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' '-'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' '-' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkkk' 'mkk_pp' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkk'
 'mkp_mkk' 'mkp_mkk' 'mkp_mkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkk_pp' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkkk_p'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk'
 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkkk' 'mkp_mkk' 'mapk'
 'mkp_mkk' 'mapk' 'mapk' 'mapk' 'mapk' 'mapk' 'mapk' 'mapk' 'mapk' 'mapk'
 'mapk' 'mkp_mkkk' 'mapk' 'mapk' 'mapk' 'mkk_pp' 'mapk' 'mapk' 'mapk'
 'mapk' 'mapk' 'ras_active' 'mapk' 'mapk' 'mkkk_p' 'mkk_pp' 'mkk_pp'
 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp'
 'mkk_pp' 'mkk_pp' 'mkp_mkkk' 'mkkk_p' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp'
 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp'
 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp'
 'mkk_pp' '-' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkp_mkkk'
 'mkk_pp' 'mkk_pp' 'mkk_pp' '-' '-' 'mkk_pp' 'mkp_mkkk' 'mkk_pp'
 'mkp_mapk' 'mkk_pp' 'mkk' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkp_mkkk'
 'mkk_pp' 'mkk_pp' 'mkp_mkk' 'mkk_pp' 'mkp_mkkk' 'mkp_mkk' 'mkp_mkk'
 'mkk_pp' 'mkk_pp' 'mkp_mkk' 'mkk_pp' 'mkk_pp' 'mkk_pp' 'mkp_mkk' 'mkk_pp'
 'mkk_pp' 'mkk' 'mkp_mkk' 'ras_active' 'mkkk_p' '-' 'ras_active' 'mkk'
 'mkk' 'mkp_mkkk' 'mkk' 'mkk' 'mkk' 'mkk' 'mkk' 'mkk' 'mkk' 'mkk' 'mkk'
 'mkk' 'mkk' 'mkk' 'mkk' 'mkk' 'mkk' 'mkk' 'mkkk_p' 'mkkk_p' '-' 'mkk_pp'
 'mkp_mkk' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkp_mapk' 'mkkk_p' 'mkkk_p'
 'mkkk_p' 'mkp_mkkk' 'mkkk_p' 'mkkk_p' 'mkp_mkk' 'mkkk_p' 'mkkk_p'
 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p'
 '-' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkk_pp' 'ras_active'
 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkp_mapk' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p'
 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p'
 'mkk_pp' 'mkk_pp' 'mkkk_p' 'mkkk_p' 'mkp_mkk' 'mkk_pp' 'mkkk_p' 'mkk_pp'
 'ras_active' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkk_pp' 'mkkk_p' 'mkk_pp'
 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkkk_p' 'mkk_pp'
 'mkk_pp' 'mkkk_p' 'mkp_mapk' 'mapk, mkk, mkkk' 'ras_active' 'ras_active'
 'mkkk' 'ras_active' 'ras_active' 'mkkk' 'ras_active' 'mapk, mkk, mkkk'
 'mapk, mkk, mkkk' 'mkkk' 'ras_active' 'mkkk' 'mapk, mkk, mkkk'
 'ras_active' 'mkkk' 'mapk, mkk, mkkk' 'ras_active' 'mkkk'
 'mapk, mkk, mkkk' 'ras_active' 'mkkk' 'mkkk' 'ras_active' 'ras_active'
 'ras_active' 'ras_active' 'mkp_mkkk' 'ras_active' 'ras_active'
 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'mkkk_p'
 'ras_active' 'ras_active' 'mkkk_p' 'ras_active' 'ras_active' 'mkkk_p'
 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'mkp_mapk'
 'ras_active' 'mkk_pp' 'ras_active' 'ras_active' 'ras_active' 'ras_active'
 '-' 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'ras_active'
 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'ras_active'
 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'mkk_pp' 'ras_active'
 '-' 'ras_active' 'ras_active' 'ras_active' 'ras' 'ras_active' 'ras'
 'mkkk_p' 'ras_active' 'ras' 'ras' 'ras_active' 'ras_active' 'ras' 'ras'
 'ras' 'ras' 'ras' 'ras' 'ras' 'ras' 'ras_active' 'ras' 'ras' 'ras' 'ras'
 'ras' 'ras_active' 'ras_active' 'mkkk_p' '-' 'ras_active' 'ras_active'
 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'ras_active'
 'ras_active' 'ras_active' 'ras_active' 'mkkk_p' 'mkp_mapk' 'ras_active'
 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'ras_active' 'mkkk_p'
 'ras_active' 'ras_active' 'ras_active' 'mkkk_p' 'signal_active'
 'signal_active' 'signal_active' 'signal_active' 'signal_active'
 'signal_active' 'signal_active' 'signal_active' 'signal_active'
 'signal_active' 'ras_active' 'signal_active' 'mkp_mapk' 'signal_active'
 'signal_active' 'signal_active' 'signal_active' 'signal_active'
 'signal_active' 'signal_active' 'signal_active' 'signal_active'
 'signal_active' 'signal_active' 'signal_active' 'mkp_mapk' 'mkp_mkk'
 'mkp_mapk' 'mkp_mapk' 'mkkk_p' '-' 'mkkk_p' '-' 'mkp_mkkk' '-' 'mkp_mkk'
 'mkp_mkk' 'mkkk_p' 'mkp_mkkk' 'mkp_mkk' 'mkp_mkkk' 'mkp_mapk' 'mkp_mkkk'
 'mkp_mkkk' '-' 'mkp_mapk' 'mkp_mkk' 'ras_active' 'mkp_mapk' 'mkp_mkk']"
